row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any
1232,COH,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:00+00:00,2026-05-04T16:12:00+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1233,EZZ,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:00+00:00,2026-05-04T16:12:00+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1234,AROVELLA,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:00+00:00,2026-05-04T16:12:00+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1235,4DMEDICAL,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:01+00:00,2026-05-04T16:12:01+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1236,LTR PHARMA,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:01+00:00,2026-05-04T16:12:01+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1237,CSL,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:01+00:00,2026-05-04T16:12:01+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1238,RESMED,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1239,PARADIGM BIOPHARMACEUTICALS,observed_fact,"{'date': '2026-05-01', 'description': 'CSL faces renewed scrutiny as valuation gaps and growth expectations drive market debate.'}",active,0.89,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0056,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target CSL, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1240,COH,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1241,EZZ,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1242,AROVELLA,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1243,4DMEDICAL,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1244,LTR PHARMA,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1245,CSL,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1246,RESMED,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target RESMED, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1247,PARADIGM BIOPHARMACEUTICALS,strategic_initiative,"{'date': '2026-05-01', 'description': 'RESMED delivers strong quarterly growth supported by global demand, innovation, and digital health expansion.'}",active,0.87,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0059,8,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1248,COH,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:02+00:00,2026-05-04T16:12:02+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1249,EZZ,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1250,AROVELLA,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1251,4DMEDICAL,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1252,LTR PHARMA,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1253,CSL,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1254,RESMED,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:03+00:00,2026-05-04T16:12:03+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, but current entity is not in the detected target alias set",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1255,PARADIGM BIOPHARMACEUTICALS,operating_context,"{'date': '2026-05-01', 'description': 'PARADIGM BIOPHARMACEUTICALS expands its share base to support development, improve liquidity, and strengthen funding flexibility.'}",active,0.86,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:04+00:00,2026-05-04T16:12:04+00:00,fanout_0058,8,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target PARADIGM BIOPHARMACEUTICALS, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1344,WBC,observed_fact,"{'date': '2026-05-09', 'description': 'Reserve Bank of Australia (RBA) is expected to raise the cash rate to 4.35%.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:38+00:00,2026-05-04T16:41:38+00:00,fanout_0092,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1345,UGL,observed_fact,"{'date': '2026-05-09', 'description': 'Reserve Bank of Australia (RBA) is expected to raise the cash rate to 4.35%.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0092,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1346,GOLD,observed_fact,"{'date': '2026-05-09', 'description': 'Reserve Bank of Australia (RBA) is expected to raise the cash rate to 4.35%.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0092,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1347,RETAIL,observed_fact,"{'date': '2026-05-09', 'description': 'Reserve Bank of Australia (RBA) is expected to raise the cash rate to 4.35%.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0092,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1348,WBC,observed_fact,"{'date': '2026-12-25', 'description': 'Bond market is pricing in at least two more rate rises by Christmas.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0093,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1349,UGL,observed_fact,"{'date': '2026-12-25', 'description': 'Bond market is pricing in at least two more rate rises by Christmas.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0093,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1350,GOLD,observed_fact,"{'date': '2026-12-25', 'description': 'Bond market is pricing in at least two more rate rises by Christmas.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0093,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1351,RETAIL,observed_fact,"{'date': '2026-12-25', 'description': 'Bond market is pricing in at least two more rate rises by Christmas.'}",active,0.88,news:art_bcbc4dad9bda5cbf02c91115,newspaper4k,DATA_MISSING,2026-05-04T07:16:23Z,2026-05-04T16:41:39+00:00,2026-05-04T16:41:39+00:00,fanout_0093,4,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1360,PINNACLE INVESTMENT MANAGEMENT,management_guidance,"{'date': '2026-05-04', 'description': 'PINNACLE INVESTMENT MANAGEMENT acquires an additional 6.8% of METRICS CREDIT HOLDINGS for $100.5 million, restoring its equity interest to about 35%",active,0.87,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0091,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1361,METRICS CREDIT HOLDINGS,management_guidance,"{'date': '2026-05-04', 'description': 'PINNACLE INVESTMENT MANAGEMENT acquires an additional 6.8% of METRICS CREDIT HOLDINGS for $100.5 million, restoring its equity interest to about 35%",active,0.87,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0091,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1362,NATIONAL PENSION SERVICE OF KOREA (NPS),management_guidance,"{'date': '2026-05-04', 'description': 'PINNACLE INVESTMENT MANAGEMENT acquires an additional 6.8% of METRICS CREDIT HOLDINGS for $100.5 million, restoring its equity interest to about 35%",active,0.87,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0091,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1363,TOWNSEND HOLDINGS,management_guidance,"{'date': '2026-05-04', 'description': 'PINNACLE INVESTMENT MANAGEMENT acquires an additional 6.8% of METRICS CREDIT HOLDINGS for $100.5 million, restoring its equity interest to about 35%",active,0.87,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0091,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1364,PINNACLE INVESTMENT MANAGEMENT,strategic_initiative,"The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS agrees to purchase another 6.37% of existing equity in Metrics, taking its shareholding to 9.9%.'}",active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0075,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1365,METRICS CREDIT HOLDINGS,strategic_initiative,"The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS agrees to purchase another 6.37% of existing equity in Metrics, taking its shareholding to 9.9%.'}",active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0075,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1366,NATIONAL PENSION SERVICE OF KOREA (NPS),strategic_initiative,"The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS agrees to purchase another 6.37% of existing equity in Metrics, taking its shareholding to 9.9%.'}",active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0075,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1367,TOWNSEND HOLDINGS,strategic_initiative,"The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS agrees to purchase another 6.37% of existing equity in Metrics, taking its shareholding to 9.9%.'}",active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0075,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1368,PINNACLE INVESTMENT MANAGEMENT,observed_fact,"{'date': '2026-03-31', 'description': 'Graham McNamara, former managing partner of METRICS CREDIT HOLDINGS, retires but continues to be involved as an adviser.'}",active,0.88,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:12+00:00,2026-05-04T16:42:12+00:00,fanout_0083,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1369,METRICS CREDIT HOLDINGS,observed_fact,"{'date': '2026-03-31', 'description': 'Graham McNamara, former managing partner of METRICS CREDIT HOLDINGS, retires but continues to be involved as an adviser.'}",active,0.88,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:13+00:00,2026-05-04T16:42:13+00:00,fanout_0083,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1370,NATIONAL PENSION SERVICE OF KOREA (NPS),observed_fact,"{'date': '2026-03-31', 'description': 'Graham McNamara, former managing partner of METRICS CREDIT HOLDINGS, retires but continues to be involved as an adviser.'}",active,0.88,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:13+00:00,2026-05-04T16:42:13+00:00,fanout_0083,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1371,TOWNSEND HOLDINGS,observed_fact,"{'date': '2026-03-31', 'description': 'Graham McNamara, former managing partner of METRICS CREDIT HOLDINGS, retires but continues to be involved as an adviser.'}",active,0.88,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:13+00:00,2026-05-04T16:42:13+00:00,fanout_0083,4,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1372,PINNACLE INVESTMENT MANAGEMENT,observed_fact,Pinnacle’s equity interest in METRICS CREDIT HOLDINGS will be restored to about 35%,active,0.85,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:13+00:00,2026-05-04T16:42:13+00:00,fanout_0069,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1373,METRICS CREDIT HOLDINGS,observed_fact,Pinnacle’s equity interest in METRICS CREDIT HOLDINGS will be restored to about 35%,active,0.85,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0069,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1374,NATIONAL PENSION SERVICE OF KOREA (NPS),observed_fact,Pinnacle’s equity interest in METRICS CREDIT HOLDINGS will be restored to about 35%,active,0.85,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0069,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1375,TOWNSEND HOLDINGS,observed_fact,Pinnacle’s equity interest in METRICS CREDIT HOLDINGS will be restored to about 35%,active,0.85,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0069,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1376,PINNACLE INVESTMENT MANAGEMENT,strategic_initiative,The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS will take its shareholding to 9.9%,active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0076,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1377,METRICS CREDIT HOLDINGS,strategic_initiative,The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS will take its shareholding to 9.9%,active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0076,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1378,NATIONAL PENSION SERVICE OF KOREA (NPS),strategic_initiative,The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS will take its shareholding to 9.9%,active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0076,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
